tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,clean_text,intent,escalation_decision
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
2287504,AmazonHelp,False,Sun Nov 12 02:43:00 +0000 2017,@664617 I'm sorry your received the wrong item. Let's explore your return or replacement options here: https://t.co/YcJZKUgE8j ^GG,,2287505.0,@664617 i'm sorry your received the wrong item. let's explore your return or replacement options here:  ^gg,return_refund,auto
2287504,AmazonHelp,False,Sun Nov 12 02:43:00 +0000 2017,@664617 I'm sorry your received the wrong item. Let's explore your return or replacement options here: https://t.co/YcJZKUgE8j ^GG,,2287505.0,@664617 i'm sorry your received the wrong item. let's explore your return or replacement options here:  ^gg,return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
962167,AmazonHelp,False,Sat Oct 21 22:14:00 +0000 2017,@139735 I'm so sorry to see this! Please feel free to check return/replacement options here: https://t.co/X6ZLmy8AKt ^BG,,962168.0,@139735 i'm so sorry to see this! please feel free to check return/replacement options here:  ^bg,return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
962167,AmazonHelp,False,Sat Oct 21 22:14:00 +0000 2017,@139735 I'm so sorry to see this! Please feel free to check return/replacement options here: https://t.co/X6ZLmy8AKt ^BG,,962168.0,@139735 i'm so sorry to see this! please feel free to check return/replacement options here:  ^bg,return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
962167,AmazonHelp,False,Sat Oct 21 22:14:00 +0000 2017,@139735 I'm so sorry to see this! Please feel free to check return/replacement options here: https://t.co/X6ZLmy8AKt ^BG,,962168.0,@139735 i'm so sorry to see this! please feel free to check return/replacement options here:  ^bg,return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
2287504,AmazonHelp,False,Sun Nov 12 02:43:00 +0000 2017,@664617 I'm sorry your received the wrong item. Let's explore your return or replacement options here: https://t.co/YcJZKUgE8j ^GG,,2287505.0,@664617 i'm sorry your received the wrong item. let's explore your return or replacement options here:  ^gg,return_refund,auto
2287504,AmazonHelp,False,Sun Nov 12 02:43:00 +0000 2017,@664617 I'm sorry your received the wrong item. Let's explore your return or replacement options here: https://t.co/YcJZKUgE8j ^GG,,2287505.0,@664617 i'm sorry your received the wrong item. let's explore your return or replacement options here:  ^gg,return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
962167,AmazonHelp,False,Sat Oct 21 22:14:00 +0000 2017,@139735 I'm so sorry to see this! Please feel free to check return/replacement options here: https://t.co/X6ZLmy8AKt ^BG,,962168.0,@139735 i'm so sorry to see this! please feel free to check return/replacement options here:  ^bg,return_refund,auto
962167,AmazonHelp,False,Sat Oct 21 22:14:00 +0000 2017,@139735 I'm so sorry to see this! Please feel free to check return/replacement options here: https://t.co/X6ZLmy8AKt ^BG,,962168.0,@139735 i'm so sorry to see this! please feel free to check return/replacement options here:  ^bg,return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
962167,AmazonHelp,False,Sat Oct 21 22:14:00 +0000 2017,@139735 I'm so sorry to see this! Please feel free to check return/replacement options here: https://t.co/X6ZLmy8AKt ^BG,,962168.0,@139735 i'm so sorry to see this! please feel free to check return/replacement options here:  ^bg,return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
770494,AmazonHelp,False,Wed Oct 11 23:33:26 +0000 2017,"@303996 I'm so sorry about this delayed order, Eryka! Have you viewed avail refund/replacement options here: https://t.co/9CaEwW3P1G? ^SD",,770495.0,"@303996 i'm so sorry about this delayed order, eryka! have you viewed avail refund/replacement options here:  ^sd",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
797537,AmazonHelp,False,Thu Oct 12 15:00:23 +0000 2017,"@310142 I understand you're concerned regarding the refund. As mentioned in the email, kindly contact the bank customer service 1/2^AP",1019226,797535.0,"@310142 i understand you're concerned regarding the refund. as mentioned in the email, kindly contact the bank customer service 1/2^ap",return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
292838,AmazonHelp,False,Fri Oct 06 16:54:07 +0000 2017,"@125734 Hi there! Normally new games do come wrapped. If you want a return, we can help you out here: https://t.co/mOUYw7mWBf ^JD",,292839.0,"@125734 hi there! normally new games do come wrapped. if you want a return, we can help you out here:  ^jd",return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
2287504,AmazonHelp,False,Sun Nov 12 02:43:00 +0000 2017,@664617 I'm sorry your received the wrong item. Let's explore your return or replacement options here: https://t.co/YcJZKUgE8j ^GG,,2287505.0,@664617 i'm sorry your received the wrong item. let's explore your return or replacement options here:  ^gg,return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
913842,AmazonHelp,False,Fri Oct 20 12:56:33 +0000 2017,@120039 a refund to the original payment method. Appreciate your understanding. ^VN (2/2),,913841.0,@120039 a refund to the original payment method. appreciate your understanding. ^vn (2/2),return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
129699,AmazonHelp,False,Fri Nov 24 06:00:28 +0000 2017,@145240 That's strange. Let me help you out here with the refund. Kindly fill in your details here https://t.co/irLIhy2V9k and we'll reach out to you for assistance. ^VM,,129700.0,@145240 that's strange. let me help you out here with the refund. kindly fill in your details here  and we'll reach out to you for assistance. ^vm,return_refund,auto
704356,AmazonHelp,False,Thu Nov 23 19:06:30 +0000 2017,@288313 I'm sorry to hear this happened! This is not the level of service we wish to provide. Let's look at refund/return options here: https://t.co/67Bcf44WUM ^TR,,704357.0,@288313 i'm sorry to hear this happened! this is not the level of service we wish to provide. let's look at refund/return options here:  ^tr,return_refund,auto
2287504,AmazonHelp,False,Sun Nov 12 02:43:00 +0000 2017,@664617 I'm sorry your received the wrong item. Let's explore your return or replacement options here: https://t.co/YcJZKUgE8j ^GG,,2287505.0,@664617 i'm sorry your received the wrong item. let's explore your return or replacement options here:  ^gg,return_refund,auto
685742,AmazonHelp,False,Tue Nov 21 14:47:36 +0000 2017,@283696 It's never our intention to keep you waiting. We're working on it to make sure the refund is processed at the earliest. ^SU,,685741.0,@283696 it's never our intention to keep you waiting. we're working on it to make sure the refund is processed at the earliest. ^su,return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
812095,AmazonHelp,False,Thu Oct 12 20:09:33 +0000 2017,"@313516 If you decide you'd prefer to return it, please see https://t.co/b5EhYdEI15. Thank you for letting us know what happened! ^PF",,812093.0,"@313516 if you decide you'd prefer to return it, please see  thank you for letting us know what happened! ^pf",return_refund,auto
44926,AmazonHelp,False,Wed Nov 22 21:13:34 +0000 2017,"@125940 Thanks for reaching out, Tim- I'm sorry for any trouble! We'd like to look into this with you. What was the reason for the return? Let us know! ^BL",44927,44928.0,"@125940 thanks for reaching out, tim- i'm sorry for any trouble! we'd like to look into this with you. what was the reason for the return? let us know! ^bl",return_refund,auto
